bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_renovated,lat,sqft_living15,sqft_lot15,price
3.0,3.25,2950.0,4446.0,2.0,0.0,0.0,3.0,2450.0,500.0,0.0,47.5852,1930.0,4255.0,930000
3.0,2.5,1990.0,15985.0,1.0,0.0,0.0,3.0,1540.0,450.0,0.0,47.6205,2470.0,10125.0,542000
3.0,1.0,1020.0,9147.0,1.0,0.0,0.0,1.0,1020.0,0.0,1,47.3127,1600.0,9700.0,214000
3.0,2.5,2070.0,7200.0,2.0,0.0,0.0,3.0,2070.0,0.0,0.0,47.6946,1650.0,7620.0,718000
3.0,2.5,1430.0,7620.0,3.0,0.0,0.0,3.0,1430.0,0.0,0.0,47.698,1430.0,1530.0,349000
3.0,2.5,2030.0,8000.0,2.0,0.0,0.0,2.0,2030.0,0.0,0.0,47.4024,2290.0,7945.0,305000
3.0,2.5,1620.0,2640.0,2.0,0.0,0.0,2.0,1620.0,0.0,1,47.6036,1370.0,3840.0,498000
4.0,3.5,4220.0,196817.0,2.0,0.0,0.0,3.0,4220.0,0.0,0.0,47.2642,2500.0,195395.0,799950
3.0,2.5,2300.0,7800.0,2.0,0.0,2.0,2.5,2300.0,0.0,0.0,47.6842,2300.0,8187.0,737000
4.0,3.25,3830.0,10005.0,2.0,0.0,0.0,3.0,3830.0,0.0,0.0,47.5953,2555.0,5204.0,860000
3.0,2.5,2390.0,34041.0,1.0,0.0,0.0,3.0,1560.0,550.0,0.0,47.3546,2460.0,35686.0,339950
3.0,2.25,1440.0,7673.0,1.0,0.0,0.0,2.0,940.0,500.0,0.0,47.4034,1440.0,8418.0,249000
2.0,1.0,910.0,5525.0,1.0,0.0,0.0,1.0,910.0,0.0,0.0,47.5322,1620.0,5525.0,370000
3.0,2.0,1550.0,12262.0,1.0,0.0,0.0,2.0,1550.0,0.0,0.0,47.5755,2900.0,12372.0,725000
5.0,2.5,2380.0,91476.0,1.4907683290187075,0.0,0.0,3.0,1580.0,800.0,0.0,47.479,1880.0,12870.0,529000
4.0,2.75,2060.0,8100.0,1.0,0.0,0.0,2.0,1310.0,750.0,0.0,47.3581,1540.0,8100.0,310000
4.0,2.25,1880.0,9163.0,2.0,0.0,0.0,3.0,1880.0,0.0,0.0,47.4362,1900.0,7980.0,315000
4.0,2.25,1910.0,4160.0,2.0,0.0,0.0,3.0,2480.0,990.0,0.0,47.63,2280.0,5440.0,1300000
3.0,2.0,2360.0,12744.0,2.0,0.0,0.0,2.0,2360.0,0.0,0.0,47.483000000000004,1650.0,8625.0,435000
3.0,1.75,1970.0,10800.0,1.0,0.0,0.0,2.0,1300.0,670.0,0.0,47.5107,1970.0,8768.0,350000
3.0,1.0,1040.0,7800.0,1.0,0.0,0.0,2.0,1040.0,0.0,0.0,47.4804,1780.0,8400.0,240000
3.0,2.25,1420.0,3750.0,1.4907683290187075,0.0,0.0,2.0,1420.0,0.0,0.0,47.5717,1430.0,4664.0,410000
4.0,2.75,2290.0,5249.0,2.0,0.0,0.0,2.0,2290.0,0.0,0.0,47.4916,2270.0,4348.0,430000
4.0,2.5,1530.0,8375.0,1.0,0.0,0.0,2.0,1020.0,510.0,0.0,47.7174,1650.0,9794.0,446000
3.0,1.5,1360.0,9760.0,1.5,0.0,0.0,2.0,1360.0,0.0,0.0,47.4648,1310.0,11456.0,240000
4.0,3.0,3680.0,35736.0,1.5,0.0,0.0,3.0,2320.0,1360.0,0.0,47.4703,3210.0,39512.0,595000
3.0,1.0,920.0,4770.0,1.0,0.0,0.0,1.0,920.0,0.0,0.0,47.3654,920.0,4770.0,215150
2.0,1.0,1910.0,7620.0,1.0,0.0,2.0,2.0,1070.0,0.0,0.0,47.507,2090.0,7980.0,319950
3.0,2.0,1590.0,9912.0,2.0,0.0,0.0,2.5,1590.0,0.0,0.0,47.3731,1670.0,9912.0,385000
3.0,2.5,1600.0,6700.0,1.4907683290187075,0.0,0.0,3.0,1600.0,0.0,0.0,47.3618,1790.0,7577.0,280000
3.0,2.5,1910.0,7300.0,1.0,0.0,0.0,2.0,1040.0,293.1881173594132,0.0,47.7153,1360.0,7300.0,399950
3.0,1.0,1080.0,10500.0,1.0,0.0,0.0,2.0,1080.0,0.0,0.0,47.32,1840.0,9607.0,132500
2.0,0.75,1330.0,2856.0,1.0,0.0,0.0,2.0,930.0,400.0,0.0,47.5671,1330.0,2856.0,399950
2.0,1.0,850.0,6800.0,1.0,0.0,0.0,2.0,850.0,0.0,0.0,47.7282,870.0,6800.0,290000
5.0,2.25,1960.0,8592.0,1.0,0.0,0.0,2.5,1290.0,293.1881173594132,0.0,47.6066,1720.0,8592.0,860000
3.0,4.25,6980.0,15682.0,1.4907683290187075,0.0,4.0,4.0,5330.0,1650.0,0.0,47.5552,3930.0,18367.0,3100000
4.0,1.0,1530.0,7200.0,1.5,0.0,0.0,2.0,1400.0,130.0,0.0,47.5015,1530.0,7200.0,245000
3.0,1.5,1320.0,7980.0,1.0,0.0,0.0,2.0,1560.0,293.1881173594132,0.0,47.5068,2000.0,7700.0,255000
3.0,3.0,1910.0,7200.0,2.0,0.0,0.0,2.0,2320.0,0.0,0.0,47.7703,2050.0,10000.0,310000
3.0,1.0,960.0,8100.0,1.0,0.0,0.0,2.0,960.0,293.1881173594132,0.0,47.7763,1080.0,8100.0,299000
4.0,2.5,2040.0,5508.0,2.0,0.0,0.0,3.0,2040.0,0.0,0.0,47.5719,2130.0,5496.0,575000
3.0,1.0,1080.0,8214.0,1.0,0.0,0.0,2.0,1080.0,0.0,0.0,47.7401,1850.0,13560.0,284000
3.0,1.75,2020.0,4800.0,1.0,0.0,0.0,2.5,1090.0,930.0,0.0,47.6726,1680.0,4800.0,840000
3.0,1.75,1780.0,7567.0,1.0,0.0,0.0,2.5,1290.0,490.0,0.0,47.7314,1910.0,8645.0,442573
3.0,1.0,1140.0,7028.0,1.0,0.0,0.0,3.0,1140.0,0.0,0.0,47.6948,1840.0,7620.0,560000
3.0,2.0,1610.0,4160.0,1.0,0.0,0.0,2.0,1010.0,600.0,0.0,47.5421,1040.0,4400.0,485000
4.0,1.75,1440.0,8536.0,1.4907683290187075,0.0,0.0,2.0,1440.0,0.0,0.0,47.6775,1720.0,9748.0,472500
4.0,2.75,4270.0,25807.0,2.0,0.0,0.0,4.0,4270.0,0.0,0.0,47.5717,3860.0,20723.0,1610000
8.0,3.75,3460.0,4600.0,2.0,0.0,0.0,2.0,2860.0,600.0,0.0,47.6617,2170.0,3750.0,808000
3.0,1.75,1890.0,16001.0,1.5,0.0,0.0,2.0,1890.0,0.0,0.0,47.7663,1820.0,11450.0,398000
3.0,2.5,2240.0,6000.0,2.0,0.0,0.0,3.0,2240.0,0.0,0.0,47.4837,2400.0,6000.0,340000
2.0,1.0,760.0,4000.0,1.5,0.0,0.0,1.0,760.0,0.0,0.0,47.5462,1130.0,7620.0,380000
3.0,1.0,1020.0,6173.0,1.0,0.0,0.0,1.0,780.0,240.0,0.0,47.5042,1330.0,5909.0,235000
3.0,1.5,1330.0,9900.0,1.0,0.0,0.0,2.0,1330.0,0.0,0.0,47.7167,1940.0,9900.0,400000
5.0,2.5,2780.0,12335.0,1.0,0.0,0.0,3.0,1590.0,1190.0,0.0,47.5681,2750.0,9930.0,582000
2.0,1.0,1070.0,6120.0,1.4907683290187075,0.0,0.0,1.0,1070.0,0.0,0.0,47.4989,1130.0,6120.0,209000
5.0,3.0,2660.0,7700.0,1.5,0.0,0.0,2.0,1670.0,990.0,0.0,47.46,1610.0,7700.0,335000
2.0,1.0,710.0,7120.0,1.0,0.0,0.0,1.0,710.0,0.0,0.0,47.5122,1100.0,7020.0,285950
5.0,2.25,3340.0,52476.0,2.0,0.0,0.0,3.0,3340.0,0.0,0.0,47.4553,2460.0,48351.0,645000
2.0,1.0,1160.0,7500.0,1.5,0.0,0.0,2.0,1160.0,0.0,0.0,47.6499,1840.0,7500.0,312000
3.0,2.25,2840.0,59677.0,1.0,0.0,0.0,2.5,1580.0,1260.0,0.0,47.5828,2220.0,31688.0,663000
3.0,2.25,2000.0,36000.0,1.0,0.0,0.0,1.0,2000.0,0.0,1,47.5217,2100.0,9681.0,443950
3.0,2.0,1060.0,5750.0,1.0,0.0,0.0,2.0,1060.0,0.0,0.0,47.5523,1080.0,5750.0,315000
4.0,1.5,1730.0,10396.0,1.4907683290187075,0.0,0.0,2.0,1730.0,0.0,0.0,47.4497,1510.0,10396.0,302200
3.0,2.5,2190.0,2658.0,2.0,0.0,3.0,3.0,2190.0,0.0,0.0,47.6528,2315.0,2538.0,770000
4.0,1.75,1660.0,8160.0,1.0,0.0,0.0,3.0,1660.0,0.0,0.0,47.4483,1800.0,7684.0,374950
3.0,2.5,2210.0,7557.0,2.0,0.0,0.0,3.0,2210.0,293.1881173594132,0,47.3079,2440.0,8641.0,330000
2.0,2.25,870.0,7020.0,1.0,0.0,0.0,1.0,570.0,300.0,0.0,47.5404,1730.0,7020.0,230000
4.0,2.5,3100.0,7250.0,1.4907683290187075,0.0,0.0,3.0,3100.0,0.0,0.0,47.6961,1240.0,6670.0,967000
4.0,2.5,1720.0,3515.0,2.0,0.0,2.0,2.5,1470.0,250.0,0.0,47.591,1140.0,7620.0,536500
6.0,4.0,3120.0,4240.0,2.0,0.0,2.0,2.0,2090.0,1030.0,0.0,47.5305,1460.0,4240.0,315000
3.0,1.0,1040.0,4240.0,1.0,0.0,0.0,2.5,860.0,180.0,0.0,47.6768,1170.0,4240.0,626000
4.0,2.0,1650.0,9305.0,1.0,0.0,0.0,1.0,1650.0,0.0,0.0,47.7183,1860.0,7486.0,334009
2.0,1.0,1010.0,7620.0,1.0,0.0,0.0,2.0,1560.0,0.0,0.0,47.6715,1410.0,5000.0,429000
4.0,2.5,4020.0,44431.0,2.0,0.0,0.0,3.0,4020.0,0.0,0.0,47.7467,3440.0,52900.0,818000
5.0,2.75,2166.0,6342.0,2.0,0.0,0.0,3.0,2166.0,0.0,0.0,47.3461,2474.0,5948.0,326000
5.0,3.0,1880.0,5000.0,1.0,0.0,0.0,2.0,1100.0,780.0,0.0,47.5453,1640.0,5000.0,310000
4.0,2.0,2260.0,7680.0,1.0,0.0,0.0,2.0,1130.0,1130.0,0.0,47.7193,1800.0,7680.0,525000
3.0,2.25,2010.0,4400.0,1.5,0.0,0.0,2.0,2010.0,0.0,0.0,47.4735,1720.0,4187.0,350000
4.0,2.5,3330.0,8897.0,2.0,0.0,0.0,3.0,3330.0,0.0,0.0,47.6484,3150.0,7515.0,936000
3.0,1.0,1520.0,7200.0,1.0,0.0,0.0,2.0,1030.0,490.0,0.0,47.4527,1840.0,7620.0,226000
5.0,3.5,3510.0,4798.0,2.0,0.0,0.0,3.0,2700.0,810.0,0.0,47.669,1460.0,1684.0,1250000
3.0,1.75,1580.0,507038.0,1.0,0.0,2.0,2.0,1580.0,293.1881173594132,0.0,47.2303,1840.0,210394.0,428000
3.0,1.5,1460.0,5040.0,1.0,0.0,0.0,2.0,1100.0,360.0,0.0,47.7112,2330.0,7560.0,329932
3.0,1.5,1910.0,5040.0,1.0,0.0,0.0,2.0,1100.0,360.0,0.0,47.7112,2330.0,7560.0,539000
3.0,1.75,1650.0,7620.0,1.0,0.0,0.0,3.0,1650.0,0.0,0.0,47.3155,2020.0,7700.0,275000
4.0,2.5,2660.0,35010.0,2.0,0.0,2.0,3.0,2660.0,0.0,0.0,47.4816,2330.0,35448.0,590000
4.0,2.5,3510.0,24604.0,2.0,0.0,0.0,3.0,3510.0,0.0,0.0,47.6772,3530.0,26673.0,782000
4.0,2.5,2120.0,9603.0,2.0,0.0,0.0,3.0,2120.0,0.0,0.0,47.5348,1990.0,7620.0,575000
3.0,2.25,1780.0,9315.0,2.0,0.0,0.0,2.0,1780.0,293.1881173594132,0.0,47.7484,1780.0,8545.0,509000
4.0,2.25,2000.0,13300.0,1.0,0.0,0.0,2.0,1200.0,800.0,0.0,47.353,1840.0,9810.0,290000
3.0,1.0,1300.0,9000.0,1.4907683290187075,0.0,0.0,2.0,1300.0,0.0,0.0,47.7352,1840.0,9600.0,305240
3.0,2.0,2180.0,4976.0,1.5,0.0,2.0,3.0,1680.0,500.0,0,47.573,1850.0,5000.0,555000
3.0,2.0,1790.0,8228.0,1.0,0.0,0.0,2.0,1560.0,400.0,0.0,47.4658,1880.0,8228.0,317000
3.0,2.0,1910.0,5040.0,1.5,0.0,0.0,3.0,1910.0,0.0,0.0,47.6312,1980.0,4275.0,430000
2.0,1.5,1800.0,4144.0,1.0,0.0,4.0,2.0,900.0,900.0,0.0,47.5934,2090.0,4173.0,850000
3.0,2.25,2620.0,10659.0,1.0,0.0,0.0,2.0,1660.0,960.0,0.0,47.7643,1820.0,12071.0,469000
2.0,2.0,1910.0,8425.0,1.0,0.0,0.0,1.0,1440.0,0.0,1,47.4831,1430.0,7620.0,327200
3.0,2.25,2790.0,12523.0,2.0,1.0,4.0,3.0,1600.0,1190.0,0.0,47.3571,2990.0,11476.0,835000
4.0,2.5,2340.0,13445.0,2.0,0.0,0.0,3.0,2340.0,293.1881173594132,0.0,47.373999999999995,2340.0,11188.0,360000
4.0,2.5,2070.0,8658.0,2.0,0.0,0.0,3.0,2070.0,0.0,0.0,47.5072,2010.0,7215.0,372000
3.0,1.0,2160.0,11484.0,1.5,0.0,0.0,2.0,2160.0,0.0,0.0,47.7277,2270.0,10080.0,453000
2.0,1.75,2090.0,11317.0,1.0,0.0,0.0,2.0,1090.0,1000.0,0.0,47.4594,1940.0,11317.0,275000
3.0,2.5,2040.0,7260.0,2.0,0.0,0.0,2.0,2040.0,293.1881173594132,0,47.7399,2040.0,7360.0,475000
4.0,2.75,1950.0,9720.0,1.0,0.0,0.0,2.0,1400.0,550.0,0.0,47.3969,2300.0,10530.0,310000
4.0,2.0,1200.0,8460.0,1.0,0.0,0.0,2.0,1200.0,0.0,0,47.4413,1350.0,8623.0,173000
5.0,3.0,2240.0,94960.0,1.0,0.0,0.0,1.0,2240.0,0.0,0.0,47.481,1780.0,43400.0,313500
3.0,2.5,1360.0,1489.0,2.0,0.0,0.0,3.0,1360.0,293.1881173594132,0.0,47.549,1360.0,1688.0,345000
3.0,1.5,1500.0,10200.0,1.0,0.0,0.0,3.0,1300.0,200.0,0.0,47.7598,1950.0,9500.0,436000
2.0,1.75,1300.0,14500.0,1.0,0.0,0.0,1.0,650.0,650.0,0.0,47.4989,1370.0,12986.0,244500
3.0,1.75,1140.0,9800.0,1.0,0.0,0.0,2.0,1140.0,0.0,0.0,47.3063,1370.0,9800.0,206000
4.0,2.5,2930.0,9158.0,2.0,0.0,0.0,3.0,2930.0,0.0,0.0,47.5717,3590.0,8065.0,890000
3.0,2.25,2140.0,8874.0,2.0,0.0,0.0,3.0,2140.0,0.0,0.0,47.2654,2140.0,8789.0,329950
3.0,1.75,1628.0,286355.0,1.0,0.0,0.0,2.0,1628.0,0.0,0.0,47.2558,1490.0,216344.0,250000
3.0,2.0,1990.0,203861.0,1.0,0.0,0.0,2.0,1990.0,0.0,0.0,47.2507,2760.0,217800.0,246000
3.0,1.75,1950.0,19747.0,1.0,0.0,0.0,2.0,1150.0,800.0,0.0,47.7685,2560.0,9674.0,440000
4.0,1.75,1910.0,8117.0,1.0,0.0,0.0,2.0,1460.0,450.0,0.0,47.7344,1810.0,8100.0,395000
3.0,1.0,820.0,5150.0,1.0,0.0,0.0,1.0,820.0,0.0,0.0,47.5514,1100.0,5150.0,305000
3.0,2.25,1470.0,8682.0,1.0,0.0,0.0,2.0,1160.0,310.0,0.0,47.2729,1670.0,8359.0,160000
3.0,2.25,1470.0,8682.0,1.0,0.0,0.0,2.0,1160.0,310.0,0.0,47.2729,1670.0,8359.0,269000
3.0,1.0,1060.0,10023.0,1.0,0.0,0.0,1.0,1060.0,0.0,0.0,47.2869,1060.0,10023.0,169500
4.0,2.75,3130.0,8920.0,2.0,0.0,0.0,2.5,3130.0,0.0,0.0,47.7397,1450.0,9183.0,690500
2.0,1.5,1260.0,9693.0,1.0,0.0,0.0,2.0,1260.0,0.0,0.0,47.7775,1800.0,9693.0,245560
4.0,2.25,2200.0,13498.0,2.0,0.0,0.0,3.0,2200.0,0.0,0.0,47.5717,2190.0,11850.0,345000
4.0,1.75,2580.0,19607.0,1.0,0.0,2.0,3.0,1290.0,293.1881173594132,0.0,47.5067,1970.0,9569.0,383000
3.0,2.25,1350.0,944.0,2.0,0.0,0.0,3.0,1050.0,300.0,0.0,47.5997,1350.0,1245.0,388500
3.0,1.75,1350.0,8548.0,1.0,0.0,0.0,2.0,1350.0,0.0,0.0,47.5717,1660.0,8538.0,250000
3.0,1.75,2290.0,19000.0,1.0,0.0,0.0,3.0,1560.0,640.0,0.0,47.3837,2900.0,13034.0,455500
3.0,1.0,1220.0,8573.0,1.0,0.0,0.0,2.0,1220.0,0.0,0.0,47.6088,1390.0,7620.0,672000
4.0,1.5,2750.0,128502.0,1.0,0.0,0.0,2.0,1500.0,1250.0,0.0,47.4345,1470.0,11514.0,550000
3.0,1.75,1430.0,12632.0,1.0,0.0,0.0,2.5,1430.0,0.0,0.0,47.6371,1750.0,10350.0,487000
4.0,2.5,2220.0,6233.0,2.0,0.0,0.0,2.0,2220.0,0.0,0.0,47.4887,2220.0,5352.0,291375
3.0,1.0,1910.0,15850.0,1.0,0.0,0.0,2.0,1490.0,0.0,0.0,47.7411,1950.0,13228.0,225000
5.0,3.5,2440.0,7620.0,2.0,0.0,0.0,2.0,2440.0,0.0,0.0,47.5814,2000.0,10568.0,519950
3.0,2.5,2070.0,7620.0,2.0,0.0,0.0,3.0,2070.0,0.0,0.0,47.3099,2070.0,9239.0,250000
3.0,1.0,1500.0,2400.0,1.5,0.0,0.0,2.0,1500.0,0.0,0.0,47.6333,1780.0,3600.0,614950
4.0,2.25,2020.0,10260.0,2.0,0.0,0.0,2.5,2020.0,0.0,0.0,47.6801,2020.0,10311.0,599500
3.0,1.5,2190.0,7620.0,1.0,0.0,3.0,3.0,2190.0,0.0,0,47.7658,2520.0,7620.0,625000
3.0,1.0,780.0,7620.0,1.0,0.0,0.0,2.5,780.0,0.0,0.0,47.4913,1090.0,14750.0,248500
3.0,2.0,1220.0,4200.0,1.0,0.0,0.0,1.0,1090.0,130.0,0.0,47.6677,1790.0,4200.0,469950
3.0,1.5,1840.0,10956.0,1.0,0.0,0.0,3.0,1840.0,0.0,0.0,47.6746,1680.0,10950.0,525000
2.0,2.5,2390.0,6928.0,2.0,0.0,0.0,3.0,1810.0,580.0,1,47.5717,2390.0,12852.0,787500
4.0,2.5,3710.0,15935.0,1.0,0.0,0.0,3.0,2130.0,1580.0,0.0,47.3528,3674.0,17913.0,485000
2.0,1.0,750.0,5379.0,1.0,0.0,0.0,1.0,750.0,0.0,0.0,47.5324,1030.0,5511.0,310000
5.0,2.0,2110.0,7919.0,1.0,0.0,0.0,2.0,1110.0,1000.0,0.0,47.5164,1590.0,5250.0,280000
4.0,1.0,1020.0,42966.0,1.5,0.0,0.0,2.5,1020.0,0.0,0.0,47.7617,2250.0,37680.0,200000
3.0,2.5,3080.0,7363.0,2.0,0.0,0.0,3.0,3080.0,0.0,0.0,47.4473,2860.0,5273.0,490000
3.0,1.0,900.0,4770.0,1.0,0.0,0.0,1.0,900.0,0.0,1,47.3038,900.0,3480.0,146000
5.0,3.0,3720.0,25474.0,2.0,0.0,4.0,3.0,2090.0,1630.0,0.0,47.3296,1870.0,14547.0,500000
3.0,1.0,940.0,7380.0,1.0,0.0,0.0,1.0,940.0,0.0,0.0,47.4516,1210.0,8095.0,242500
3.0,1.0,1040.0,7288.0,1.0,0.0,0.0,2.0,1040.0,0.0,0.0,47.7287,1160.0,7287.0,324950
3.0,1.0,1000.0,7615.0,1.0,0.0,0.0,1.0,1000.0,0.0,0.0,47.49,1060.0,8000.0,231500
3.0,2.5,2080.0,9827.0,2.0,0.0,0.0,3.0,2080.0,0.0,0.0,47.3058,2660.0,9861.0,300000
3.0,2.5,2500.0,50595.0,2.0,0.0,0.0,3.0,2500.0,0.0,0.0,47.4736,2765.0,33720.0,545000
3.0,1.0,1050.0,8583.0,1.0,0.0,0.0,1.0,1050.0,0.0,0.0,47.7451,1460.0,7351.0,350000
3.0,1.75,1620.0,8645.0,1.0,0.0,0.0,2.5,1190.0,430.0,0,47.6651,2010.0,8645.0,467100
3.0,1.0,1610.0,8500.0,1.5,0.0,0.0,2.0,1610.0,0.0,0.0,47.3717,1070.0,8750.0,180000
4.0,1.5,2130.0,5000.0,2.0,0.0,0.0,2.5,2130.0,0.0,0.0,47.5828,2560.0,5000.0,749000
3.0,2.5,1460.0,11593.0,2.0,0.0,0.0,2.0,1460.0,0.0,0.0,47.2984,1640.0,9703.0,245000
5.0,1.0,1600.0,7350.0,1.0,0.0,0.0,2.0,1600.0,0.0,0.0,47.3943,1600.0,7725.0,260000
3.0,3.0,1730.0,2940.0,1.4907683290187075,0.0,0.0,2.0,1730.0,0.0,0.0,47.6911,1690.0,4410.0,490000
3.0,2.5,2280.0,4602.0,2.0,0.0,0.0,3.0,2280.0,0.0,0.0,47.5895,2280.0,4193.0,565000
4.0,2.25,2430.0,7620.0,2.0,0.0,0.0,3.0,2430.0,0.0,0.0,47.4406,2070.0,7469.0,330000
3.0,1.0,1380.0,7575.0,1.0,0.0,0.0,2.5,1380.0,0.0,0.0,47.5717,1320.0,7600.0,295000
3.0,1.5,1790.0,6000.0,1.5,0.0,0.0,2.0,1790.0,0.0,0.0,47.6754,1290.0,3500.0,725000
4.0,2.5,3370.0,10602.0,1.4907683290187075,0.0,0.0,3.0,3370.0,0.0,0.0,47.6591,2950.0,9949.0,1135000
3.0,2.25,1910.0,6300.0,1.0,0.0,0.0,3.0,1710.0,1210.0,0.0,47.7065,1940.0,6300.0,680000
2.0,1.0,2180.0,9300.0,1.0,0.0,0.0,2.0,1090.0,1090.0,0.0,47.7032,1830.0,7378.0,490000
3.0,1.75,1480.0,6985.0,1.5,0.0,0.0,2.0,1200.0,280.0,0.0,47.68600000000001,1480.0,5588.0,635000
3.0,2.25,2350.0,715690.0,1.5,0.0,0.0,3.0,2350.0,0.0,0.0,47.1622,1280.0,325393.0,750000
4.0,2.25,2440.0,8098.0,2.0,0.0,0.0,3.0,2440.0,0.0,0.0,47.3126,2110.0,7911.0,330000
3.0,2.5,1350.0,1189.0,1.4907683290187075,0.0,0.0,2.0,1080.0,270.0,0.0,47.5218,1300.0,1182.0,270000
3.0,2.25,1970.0,3716.0,1.4907683290187075,0.0,0.0,2.0,1970.0,0.0,0.0,47.4907,1840.0,3716.0,340000
3.0,0.75,1110.0,3960.0,1.0,0.0,0.0,2.0,1110.0,0.0,0.0,47.6834,1610.0,5530.0,413252
4.0,2.75,2950.0,5803.0,2.0,0.0,0.0,3.0,2950.0,0.0,0.0,47.7368,2940.0,5803.0,600000
5.0,3.0,2970.0,7261.0,2.0,0.0,0.0,3.0,2970.0,0.0,0.0,47.5994,2970.0,8437.0,726888
2.0,1.0,720.0,6400.0,1.0,0.0,0.0,1.0,720.0,0.0,0.0,47.5286,1030.0,6400.0,285000
2.0,1.0,770.0,5680.0,1.0,0.0,0.0,1.0,770.0,0.0,0.0,47.6951,1170.0,5514.0,365000
4.0,2.0,1650.0,7200.0,1.4907683290187075,0.0,0.0,2.0,1560.0,0.0,0.0,47.7543,1410.0,7620.0,295000
3.0,2.25,1620.0,7350.0,1.0,0.0,0.0,2.0,1170.0,450.0,0.0,47.7248,1800.0,7350.0,460000
3.0,1.5,1510.0,10588.0,1.5,0.0,0.0,2.0,1510.0,0.0,0.0,47.3775,1360.0,2873.0,230000
3.0,1.0,1070.0,6109.0,1.0,0.0,0.0,2.0,1070.0,0.0,0.0,47.7207,1170.0,7620.0,337000
3.0,1.0,1010.0,6300.0,1.0,0.0,0.0,2.0,1010.0,0.0,0.0,47.7304,1480.0,7480.0,300000
3.0,2.5,3370.0,7620.0,1.0,0.0,0.0,3.0,2240.0,1130.0,0.0,47.6349,3190.0,7620.0,2300000
4.0,2.5,2000.0,5500.0,2.0,0.0,0.0,3.0,2000.0,0.0,0.0,47.3552,2000.0,5512.0,360000
3.0,2.5,2060.0,10839.0,2.0,0.0,0.0,3.0,2060.0,0.0,0.0,47.5675,2180.0,8126.0,585000
3.0,2.25,1740.0,6650.0,1.0,0.0,0.0,2.0,1240.0,500.0,0.0,47.2979,1740.0,7000.0,182700
3.0,2.25,1740.0,6650.0,1.0,0.0,0.0,2.0,1240.0,500.0,0.0,47.2979,1740.0,7000.0,305000
3.0,2.5,1880.0,7620.0,2.0,0.0,0.0,2.0,1880.0,0.0,0.0,47.4439,1810.0,7915.0,309950
3.0,1.0,1910.0,12527.0,1.0,0.0,0.0,2.0,960.0,0.0,0.0,47.6891,1220.0,7579.0,550000
3.0,2.5,3280.0,26413.0,1.0,0.0,0.0,4.0,2670.0,610.0,0.0,47.6395,3280.0,25211.0,825000
2.0,1.0,1570.0,4400.0,1.5,0.0,0.0,3.0,1570.0,0.0,0.0,47.6112,1850.0,4400.0,998500
4.0,2.5,1910.0,5342.0,2.0,0.0,0.0,3.0,2990.0,0.0,0.0,47.6124,2990.0,5936.0,644500
3.0,2.0,1250.0,8636.0,1.0,0.0,0.0,2.0,1250.0,0.0,0.0,47.5066,1620.0,7653.0,320000
3.0,2.5,1920.0,4803.0,2.0,0.0,0.0,2.0,1920.0,0.0,0.0,47.3745,2240.0,5231.0,266950
4.0,2.5,2470.0,33305.0,2.0,0.0,0.0,3.0,2470.0,293.1881173594132,0.0,47.6303,2440.0,33305.0,633100
2.0,1.0,960.0,6700.0,1.0,0.0,0.0,2.0,960.0,0.0,0.0,47.6955,1350.0,6700.0,395000
3.0,1.0,940.0,5904.0,1.0,0.0,0.0,1.0,940.0,0.0,0.0,47.699,870.0,5728.0,259250
3.0,1.0,1260.0,5000.0,1.0,0.0,0.0,1.0,1260.0,0.0,0.0,47.6492,1180.0,7500.0,300000
3.0,1.75,2280.0,139392.0,1.0,0.0,0.0,3.0,2280.0,293.1881173594132,0.0,47.291000000000004,2280.0,117176.0,413000
3.0,2.25,1740.0,8491.0,1.0,0.0,0.0,3.0,1240.0,500.0,0.0,47.7758,2080.0,8494.0,435000
4.0,2.75,2630.0,15000.0,1.0,0.0,0.0,2.0,1690.0,940.0,0.0,47.7425,1800.0,16500.0,500000
4.0,1.75,2430.0,5481.0,1.0,0.0,0.0,3.0,1430.0,1000.0,0.0,47.5569,2050.0,5508.0,402000
3.0,2.5,2260.0,251460.0,1.5,0.0,0.0,3.0,2260.0,0.0,0.0,47.4096,1610.0,244372.0,777700
2.0,2.25,1220.0,5000.0,1.0,0.0,2.0,2.0,1220.0,0.0,0.0,47.6624,2090.0,3850.0,580000
3.0,1.75,2580.0,40392.0,1.0,0.0,0.0,3.0,1390.0,1190.0,0.0,47.7637,2460.0,46173.0,570000
2.0,1.0,730.0,6000.0,1.0,0.0,0.0,1.0,730.0,0.0,1,47.3832,1750.0,7200.0,174950
2.0,1.0,760.0,3001.0,1.0,0.0,0.0,1.0,760.0,0.0,0.0,47.5874,1750.0,5000.0,300000
3.0,1.5,1740.0,6988.0,1.0,0.0,0.0,2.0,1560.0,140.0,0.0,47.7211,1650.0,7500.0,435000
4.0,2.5,3420.0,8405.0,2.0,0.0,0.0,3.0,3420.0,293.1881173594132,0.0,47.6328,3230.0,8460.0,840000
5.0,2.5,2240.0,7543.0,1.0,0.0,0.0,2.0,1140.0,1100.0,0.0,47.7756,2110.0,7408.0,469000
4.0,1.75,1920.0,3600.0,2.0,0.0,0.0,3.0,1920.0,0.0,0.0,47.6382,1920.0,7620.0,870000
4.0,1.75,2020.0,7029.0,1.0,0.0,0.0,2.0,1430.0,590.0,0.0,47.6983,1780.0,7200.0,532000
